,Unnamed: 0,user_id,retweet_count,reply_count,favorite_count,num_hashtags,num_urls,num_mentions,tweet_length,link_count,num_tweets_y,tweets_frequency,over_50_tweets,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,geo_enabled,label,over_30_followers,num_mentioned
22,22,13260592.0,17.08338658146965,0.108626198083067,0.0501597444089456,0.8376996805111822,0.3201277955271565,1.1690095846645367,92.69169329073482,0.3485623003194888,3130,1.2250489236790607,1,fpav,6996,899,305,346,28,0.0,1.0,0,1,75
23,23,14057516.0,31.12989957887917,0.1172659540006478,0.0220278587625526,0.4965986394557823,0.2218982831227729,0.8241010689990281,102.8600583090379,0.2776158082280531,3087,1.2082191780821918,1,sognidispersivi,3284,375,1039,1,8,0.0,0.0,0,1,7
24,24,14112759.0,43.98726114649681,0.1910828025477707,0.1146496815286624,1.1464968152866242,0.197452229299363,0.7579617834394905,110.89171974522291,0.4076433121019108,157,0.0614481409001956,1,Biecoblu67,160,46,146,22,0,1.0,1.0,0,1,1
25,25,14492555.0,3.357388316151203,0.2130584192439862,0.0549828178694158,0.8797250859106529,0.2646048109965636,0.6219931271477663,66.38831615120274,0.2955326460481099,291,0.1138943248532289,1,felfoss,292,57,110,5,0,1.0,1.0,0,1,2
26,26,14709812.0,310.3735053492763,0.197608558842039,0.026746381371932,0.500314663310258,0.4263687853996224,1.0711139081183134,97.19351793580869,0.4697923222152297,3178,1.2438356164383562,1,ladegri,5876,616,647,1061,29,0.0,1.0,0,1,26
27,27,14865840.0,3.501406689590497,0.1197249140356361,0.026570803376055,0.3716786495779931,0.4607689903094717,0.323538605814317,86.01844326351986,0.6670834635823695,3199,1.252054794520548,1,AndreaDenaro,7534,1132,1096,6,52,0.0,1.0,0,1,17
28,28,14958182.0,50.63014763014763,0.2012432012432012,0.059052059052059,0.3776223776223776,0.1383061383061383,0.4133644133644134,72.47086247086247,0.1686091686091686,1287,0.5037181996086105,1,axela90,1294,254,276,89,8,0.0,1.0,0,1,5
29,29,15016610.0,28.65763924374042,0.1665815022994379,0.0388349514563106,0.487991824220746,0.2703117015840572,0.3382728666326009,77.97853857945836,0.3628002043944813,1957,0.7659491193737769,1,fabpicca,6340,298,419,5,15,0.0,1.0,0,1,17
30,30,15271419.0,3.0100874243443174,0.3618022864828514,0.2464694014794889,1.175521183591123,0.2192333557498318,0.7390719569603228,88.8238063214526,0.2283120376597175,2974,1.1639921722113502,1,svernali,5472,6352,3873,65,11,0.0,1.0,0,1,72
31,31,15350901.0,21.274899162271176,0.0974247595408005,0.0282345640707415,0.1669252249457027,0.5200124107973937,0.5507291343468818,81.06453614644741,0.5445237356500156,3223,1.2614481409001956,1,oddlygeek,4728,625,580,27,25,0.0,0.0,0,1,12
32,32,15391421.0,0.986910994764398,0.3943062827225131,0.18782722513089,0.4806937172774869,0.225458115183246,0.925719895287958,87.72676701570681,0.2732329842931937,3056,1.1960861056751468,1,maxio75,22540,2065,1125,0,64,0.0,1.0,0,1,126
33,33,15836275.0,70.58960328317373,0.1039671682626539,0.0095759233926128,0.6046511627906976,0.3269493844049247,0.8426812585499316,88.69357045143639,0.3761969904240766,731,0.286105675146771,1,lazy_,732,85,338,16,3,0.0,1.0,0,1,271
34,34,15873303.0,4.422318125770653,0.6356350184956844,0.188039457459926,0.1149815043156596,0.0514796547472256,1.0240443896424167,54.8711467324291,0.0764488286066584,3244,1.2696673189823875,1,Matteo81,38781,623,323,1209,22,0.0,1.0,0,1,176
35,35,16043064.0,33.066561514195584,0.6624605678233438,0.0378548895899053,0.0593059936908517,0.0864353312302839,0.8744479495268139,78.26782334384858,0.0876971608832807,3170,1.2407045009784736,1,baliasciutta,36911,202,133,268,8,0.0,0.0,0,1,20
36,36,16093829.0,5.556233933161954,0.1995501285347043,0.0565552699228791,0.9913239074550128,0.153598971722365,0.2917737789203085,99.86246786632393,0.1767352185089974,3112,1.2180039138943248,1,BetfairItalia,10451,1265,323,38,24,0.0,1.0,0,1,68
37,37,16591972.0,18.053100631266247,0.0356479762346825,0.0018566654288897,0.3271444485703676,0.4214630523579651,0.8600074266617156,95.90271073152618,0.5414036390642406,2693,1.0540117416829746,1,aldofontana,2784,256,873,284,2,0.0,0.0,0,1,6
38,38,16927266.0,51.797083839611176,0.0850546780072904,0.0121506682867557,0.6354799513973268,0.4009720534629404,0.6196840826245443,84.76427703523694,0.4532199270959903,823,0.3221135029354207,1,davidedamico,823,43,109,5,1,0.0,0.0,0,1,2
39,39,17654864.0,14.475113122171946,0.0610859728506787,0.0,0.4095022624434389,0.6266968325791855,0.5542986425339367,89.58371040723982,0.6742081447963801,442,0.1729941291585127,1,LuigiCS,442,79,259,0,3,1.0,0.0,0,1,1
40,40,17852114.0,33.56410256410256,0.2307692307692307,0.0341880341880341,0.811965811965812,0.301994301994302,0.7492877492877493,97.6039886039886,0.339031339031339,351,0.1373776908023483,1,paola_uk,350,86,131,116,3,0.0,1.0,0,1,0
41,41,18173213.0,0.7333795013850416,0.0270083102493074,0.002770083102493,0.1301939058171745,1.0062326869806095,0.4743767313019391,105.6364265927978,1.0242382271468145,1444,0.5651663405088062,1,lizzappi,3694,393,1047,6,8,0.0,0.0,0,1,0
42,42,18527544.0,37.67633784655061,0.0373952288845905,0.0196647324306898,1.303352675693101,0.36428110896196,0.9152159896840748,100.63346228239844,0.4036105738233397,3102,1.2140900195694715,1,CarloFPC,9686,208,196,219,4,0.0,1.0,0,1,19
43,43,18671285.0,6.192898272552784,0.2856685860524632,0.0166346769033909,0.5607805502239284,0.0633397312859884,0.7763915547024952,76.79494561740243,0.072936660268714,3126,1.223483365949119,1,AndreaGot,16427,555,755,8,18,0.0,1.0,0,1,31
44,44,18735790.0,66.76739562624255,0.0725646123260437,0.0089463220675944,0.1580516898608349,0.2236580516898608,0.4403578528827038,82.58946322067594,0.4502982107355864,1006,0.3937377690802348,1,avaldi,1006,85,121,19,1,0.0,1.0,0,1,6
45,45,18800245.0,733.8573975044563,0.0614973262032085,0.0133689839572192,0.7611408199643493,0.4777183600713012,0.5882352941176471,78.02941176470588,0.5267379679144385,1122,0.4391389432485323,1,robymca,1122,300,951,8,6,0.0,1.0,0,1,14
46,46,19598248.0,21.691980127750178,0.3264726756564939,0.0248403122782115,0.7310149041873669,0.056068133427963,1.0191625266146205,84.1873669268985,0.1249112845990063,1409,0.55146771037182,1,tafferugli,1386,88,267,106,0,0.0,1.0,0,1,159
47,47,20308222.0,27.53731343283582,0.0541044776119402,0.009639303482587,0.4095149253731343,0.048818407960199,0.4928482587064676,97.16231343283582,0.0889303482587064,3216,1.2587084148727985,1,suranie,3329,232,182,261,3,1.0,0.0,0,1,1
48,48,21102000.0,225.53983940704137,0.3977764051883879,0.3097591105620753,0.3057442865966646,0.0833848054354539,1.028721432983323,86.1667696108709,0.108709079678814,3238,1.2673189823874755,1,vera92,18267,1964,2003,22732,4,0.0,1.0,0,1,309
49,49,21770069.0,81.04505356017643,0.3119092627599243,0.2129804662885948,0.2655954631379962,0.4955891619407687,1.029615626969124,75.00567107750473,0.5485192186515437,3174,1.2422700587084148,1,giulianofederic,15365,3813,1505,550,63,0.0,1.0,0,1,256
50,50,22015750.0,12.572772055530676,0.1079265562024182,0.0098522167487684,0.8311688311688312,0.1298701298701298,0.93640841916704,99.65338110165696,0.2006269592476489,2233,0.873972602739726,1,fpagani,2242,552,1446,13,8,0.0,1.0,0,1,13
51,51,22136015.0,3.40705227343025,0.0034024126198577,0.0021651716671821,0.3127126507887411,0.0064955150015465,0.5787194556139809,69.53696257346118,0.1122796164553046,3233,1.265362035225049,1,aliareblu,4149,279,64,20,22,0.0,0.0,0,1,0
52,52,22203964.0,274.24983839689725,0.6654815772462831,0.4612152553329024,0.3917259211376858,0.1987718164188752,0.865546218487395,96.81609566903684,0.2152553329023917,3094,1.210958904109589,1,giannisibilla,8384,2526,299,1178,41,0.0,1.0,0,1,119
53,53,22508731.0,8.70181219110379,0.1663920922570016,0.0131795716639209,0.3476112026359143,0.3542009884678748,0.7578253706754531,79.93739703459637,0.5090609555189456,607,0.237573385518591,1,mavitheweirdo,612,100,259,24,2,0.0,1.0,0,1,24
54,54,22627606.0,7.059633027522936,0.0397553516819571,0.0,0.3730886850152905,0.5718654434250765,0.146788990825688,75.63761467889908,1.0351681957186545,654,0.2559686888454012,1,gian_lu,660,126,407,0,0,0.0,1.0,0,1,8
55,55,22985259.0,21.1524926686217,0.1593352883675464,0.0361681329423264,0.4607363962202672,0.129683936135549,0.9608993157380256,92.11176278918214,0.1818181818181818,3069,1.201174168297456,1,lo_scotchatore,5287,849,1846,117,3,0.0,0.0,0,1,15
56,56,23748269.0,426.4601417183348,0.3919397697077059,0.0394154118689105,0.6310894596988486,0.1102745792736935,1.1098317094774135,92.696191319752,0.1696191319751993,2258,0.8837573385518591,1,elektra3000,2275,165,285,181,4,0.0,0.0,0,1,18
57,57,23847948.0,2.979617047560222,0.0778258184064237,0.0080296479308214,0.3983940704138357,0.063928350833848,0.2405806053119209,55.07998764669549,0.0765904879555281,3238,1.2673189823874755,1,LemonWrin,3551,87,174,7,2,0.0,1.0,0,1,5
58,58,24352106.0,8.176258992805755,0.2482014388489208,0.0467625899280575,0.381294964028777,0.0323741007194244,0.8561151079136691,76.29856115107914,0.0611510791366906,278,0.1088062622309197,1,gianlucamisino,282,12,36,6,0,0.0,0.0,0,0,0
59,59,24510304.0,34.363821138211385,0.0548780487804878,0.0101626016260162,0.4857723577235772,0.1747967479674796,0.258130081300813,76.35569105691057,0.3231707317073171,492,0.1925636007827788,1,GabPierro,493,47,80,24,0,0.0,1.0,0,1,0
60,60,25442408.0,23.62051792828685,0.0637450199203187,0.0249003984063745,0.4940239043824701,0.3625498007968127,0.6274900398406374,91.91434262948208,0.647410358565737,1004,0.3929549902152642,1,youmakemephil,1012,283,268,15,3,0.0,0.0,0,1,4
61,61,25911628.0,636.4631703005304,0.1443724219210371,0.0159104301708898,0.6322922804949912,0.4855627578078962,0.8438420742486741,95.67472009428404,0.5998821449616971,1697,0.6641878669275929,1,gtenagli,1706,134,257,0,2,0.0,0.0,0,1,9
62,62,26232444.0,35.3235294117647,0.0490196078431372,0.0,0.0392156862745098,0.0196078431372549,0.2745098039215686,47.333333333333336,0.0686274509803921,102,0.0399217221135029,1,OnofrioMas,103,45,66,0,0,0.0,0.0,0,1,0
63,63,26771352.0,15.333333333333334,0.0582010582010582,0.037037037037037,0.6190476190476191,0.074074074074074,0.8148148148148148,87.81481481481481,0.164021164021164,189,0.073972602739726,1,alonzo_89,189,35,178,6,0,0.0,0.0,0,1,0
64,64,27241975.0,62.6709334998439,0.1373712144864189,0.0231033406181704,0.3949422416484546,0.2129253824539494,0.712457071495473,83.86106774898532,0.3446768654386513,3203,1.2536203522504892,1,lfred0,3720,179,154,6,2,0.0,0.0,0,1,59
65,65,27422705.0,5.115015974440895,0.1194888178913738,0.0153354632587859,0.5718849840255591,0.1258785942492012,0.4332268370607028,87.9182108626198,0.1329073482428115,1565,0.6125244618395304,1,massimocapone,1566,110,295,71,1,0.0,1.0,0,1,2
66,66,27636956.0,8.089480048367594,0.4141475211608222,0.120918984280532,0.592503022974607,0.0616686819830713,0.845223700120919,87.69649334945586,0.0713422007255139,1654,0.6473581213307241,1,aldorosati,1672,627,1089,11,4,0.0,0.0,0,1,9
67,67,27887098.0,66.2006237006237,0.1174636174636174,0.0322245322245322,0.4417879417879418,0.0467775467775467,0.4054054054054054,52.72869022869023,0.0862785862785862,962,0.3765166340508806,1,martinit87,969,69,210,233,1,0.0,1.0,0,1,15
68,68,28313453.0,34.12210394489668,0.1305572949279899,0.0397620538509705,0.6499686912961803,0.3287413901064496,0.771759549154665,98.54477144646212,0.4402003757044458,3194,1.2500978473581212,1,chewzer,7307,378,239,2620,30,0.0,1.0,0,1,28
69,69,28342883.0,15.552631578947368,0.1463032581453634,0.0338345864661654,0.5516917293233082,0.2728696741854636,0.8768796992481203,82.18264411027569,0.3699874686716792,3192,1.2493150684931509,1,LadyZazie,4240,1012,1449,578,25,0.0,1.0,0,1,22
70,70,28363979.0,21.013513513513512,0.054054054054054,0.0945945945945946,0.3108108108108108,0.1351351351351351,0.8378378378378378,96.36486486486488,0.3243243243243243,74,0.0289628180039138,1,danielestella,74,16,42,88,0,1.0,0.0,0,0,1
71,71,28845598.0,87.6086659843057,0.4991470487888093,0.3364039576936199,0.1214602524735585,0.1033776867963152,0.6189013988399864,50.96383486864551,0.1207778915046059,2931,1.147162426614481,1,ROSSBNCRGL,6866,463,330,2180,5,0.0,1.0,0,1,16
72,72,29500667.0,9.0765639589169,0.3401805166511049,0.0485527544351073,0.2633053221288515,0.0918145035792094,0.7559912854030502,69.69094304388422,0.0967942732648615,3213,1.2575342465753423,1,FioMaravillha,31546,151,301,294,2,0.0,0.0,0,1,53
73,73,29510629.0,1134.6261879619851,0.2534318901795142,0.0042238648363252,0.2238648363252376,0.1235480464625132,0.6884899683210137,86.85427666314678,0.1626187961985216,947,0.3706457925636008,1,AngiF117,966,69,318,3,0,0.0,1.0,0,1,3
74,74,29646177.0,7.750616522811344,0.7857583230579531,0.6803329223181258,0.8412453760789149,0.1017262638717632,0.9719482120838472,100.02096177558568,0.2290382244143033,3244,1.2696673189823875,1,uzupetru,28808,2638,1743,1021,39,0.0,0.0,0,1,705
75,75,30062603.0,35.276041666666664,0.1041666666666666,0.0104166666666666,0.5286458333333334,0.1380208333333333,0.5651041666666666,78.48177083333333,0.234375,384,0.150293542074364,1,MoiraColantoni,386,88,205,25,1,0.0,1.0,0,1,0
76,76,31102741.0,2.287949921752739,0.249452269170579,0.14679186228482,1.5708920187793427,0.0341158059467918,0.707981220657277,110.0829420970266,0.0372456964006259,3195,1.2504892367906066,1,pirata1010,3763,1169,1642,32,7,0.0,1.0,0,1,23
77,77,31162918.0,9.741176470588234,0.0470588235294117,0.0098039215686274,0.2352941176470588,0.3098039215686274,0.4941176470588235,85.77254901960784,0.6882352941176471,510,0.1996086105675146,1,danielecr,522,319,793,10,11,1.0,1.0,0,1,1
78,78,32025215.0,3.570427023581899,0.3489483747609943,0.0270873167622689,0.155831739961759,0.031548757170172,0.6787762906309751,77.86137667304016,0.0337794773741236,3138,1.2281800391389432,1,_SallyJade,30547,445,489,304,16,0.0,0.0,0,1,12
79,79,32130104.0,28.032247765006385,0.0418263090676883,0.0169220945083014,0.4246487867177522,0.5411877394636015,1.1417624521072798,108.64080459770116,0.6222860791826309,3132,1.2258317025440313,1,Al_Brambilla,6175,362,318,181,11,0.0,0.0,0,1,110
80,80,32204918.0,11.294460641399416,0.1166180758017492,0.0379008746355685,0.6064139941690962,0.0874635568513119,0.641399416909621,86.75218658892128,0.2099125364431487,343,0.1342465753424657,1,mario_spn,348,262,1513,28,1,0.0,1.0,0,1,2
81,81,33747826.0,0.0,0.1428571428571428,0.0142857142857142,0.3,0.1571428571428571,0.3714285714285714,62.885714285714286,0.3428571428571428,70,0.0273972602739726,1,MatteoStagni,70,11,16,0,1,0.0,1.0,0,0,0
82,82,33950570.0,556.69375,0.0416666666666666,0.0104166666666666,0.4291666666666666,0.2583333333333333,0.7354166666666667,116.90833333333332,0.3895833333333333,480,0.1878669275929549,1,cinnamon1962,484,232,431,10,0,1.0,0.0,0,1,2
83,83,34355343.0,141.23112552107457,0.0773506252894858,0.0277906438165817,0.4659564613246874,0.0666975451597962,0.6841130152848541,96.68364983788793,0.0741083835108846,2159,0.8450097847358121,1,LadyManuela,2190,46,122,15,0,0.0,0.0,0,1,26
84,84,34897604.0,157.0,0.1296296296296296,0.037037037037037,0.6018518518518519,0.1018518518518518,0.6481481481481481,78.96296296296296,0.1388888888888889,108,0.0422700587084148,1,naomaccia,116,22,49,16,0,0.0,0.0,0,0,0
85,85,35737313.0,11.198704103671709,0.0626349892008639,0.0302375809935205,0.9222462203023758,0.3066954643628509,0.6241900647948164,76.9719222462203,0.3974082073434125,463,0.1812133072407045,1,muyuy,482,26,73,5,0,0.0,0.0,0,0,1
86,86,36190135.0,11.56353861192571,0.1490713587487781,0.0708699902248289,0.3000977517106549,0.126099706744868,0.7248289345063539,75.74731182795699,0.2003910068426197,2046,0.8007827788649706,1,JAYOGRAPHIC,344,49,20,37,0,0.0,1.0,0,1,11
87,87,36381609.0,8.72459744586341,0.0816213214880621,0.0177679067184897,0.2593003886729594,0.3986674069961132,0.6751804553026096,97.48750694058856,0.7323709050527485,1801,0.7048923679060666,1,Lorenzo_CW,1805,258,191,4,14,0.0,1.0,0,1,10
88,88,36727238.0,1177.904054054054,0.1202702702702702,0.054054054054054,0.7418918918918919,0.354054054054054,0.918918918918919,90.7391891891892,0.4675675675675675,740,0.2896281800391389,1,andricor,748,85,460,80,1,0.0,1.0,0,1,17
89,89,37539436.0,7.019745649263721,0.5113788487282463,0.1398929049531459,0.3149263721552878,0.0920348058902275,1.0880187416331994,76.84170013386881,0.1054216867469879,2988,1.1694716242661447,1,Audrey985,34917,1161,194,2,28,1.0,0.0,0,1,60
90,90,37733715.0,18.479987393633785,0.0721714465805231,0.0107154112826977,0.4210526315789473,0.441222817522849,0.5701229120705956,94.65048849669084,0.6955562559092342,3173,1.2418786692759296,1,lineadue,3397,173,390,3,2,0.0,0.0,0,1,18
91,91,37889070.0,16.147904940587868,0.2245153220762976,0.1110068792995622,0.3242651657285804,0.047842401500938,0.4765478424015009,65.13789868667918,0.0691056910569105,3198,1.2516634050880626,1,RaulBiova,5561,587,295,4,9,0.0,1.0,0,1,9
92,92,37922072.0,19.75262990117947,0.1864839018170226,0.0398469875677398,0.2515141855275741,0.3414089894803953,0.413133567102327,83.62639464456487,0.4150462225055786,3137,1.2277886497064578,1,GiMmiBragaglia,3526,257,473,8,1,0.0,1.0,0,1,19
93,93,38002859.0,17.237057220708447,0.2452316076294278,0.1362397820163488,0.8337874659400545,0.1198910081743869,0.6757493188010899,91.01634877384195,0.2561307901907357,367,0.1436399217221135,1,GaetanoPecoraro,371,413,70,9,6,0.0,0.0,0,1,36
94,94,38223194.0,72.70479704797047,0.203690036900369,0.0199261992619926,1.0435424354243543,0.070110701107011,0.8413284132841329,94.0789667896679,0.1210332103321033,1355,0.5303326810176126,1,armandofrancia,1361,149,463,289,2,0.0,0.0,0,1,5
95,95,38730407.0,3.573529411764706,0.2285067873303167,0.0633484162895927,0.5893665158371041,0.1097285067873303,0.832579185520362,78.41855203619909,0.1504524886877828,884,0.3459882583170254,1,labandagastrica,887,280,502,13,1,0.0,1.0,0,1,18
96,96,38972677.0,168.01672025723474,0.0961414790996784,0.0144694533762057,0.6157556270096463,0.3157556270096463,0.8797427652733119,96.67813504823152,0.4688102893890675,3110,1.2172211350293545,1,PetitChevalier,3276,125,549,224,2,0.0,1.0,0,1,17
97,97,39721490.0,42.15555555555556,0.0603174603174603,0.0148148148148148,0.3513227513227513,0.437037037037037,0.5248677248677248,87.8941798941799,0.4899470899470899,945,0.3698630136986301,1,LazarusCRY,971,48,112,8,1,1.0,1.0,0,1,0
98,98,39748948.0,0.163302752293578,0.010091743119266,0.0330275229357798,1.1669724770642202,0.9984709480122324,0.1409785932721712,108.42201834862384,1.0015290519877675,3270,1.279843444227006,1,fabriziopaventi,8173,231,433,413,3,0.0,1.0,0,1,0
99,99,41780152.0,1.3878954607977991,0.0784044016506189,0.0220082530949105,0.609353507565337,0.420907840440165,0.3782668500687758,77.97799174690509,0.4965612104539202,727,0.2845401174168297,1,goddobrando,728,120,406,16,1,0.0,1.0,0,1,2
100,100,41785738.0,5.425076452599388,0.0305810397553516,0.0244648318042813,0.4954128440366973,0.1437308868501529,0.8746177370030581,94.07339449541284,0.1896024464831804,327,0.1279843444227006,1,mgiordano29,350,46,115,240,1,0.0,0.0,0,1,1
101,101,42676920.0,11.727413366336634,0.4566831683168317,0.4257425742574257,0.4347153465346535,0.0507425742574257,0.9990717821782178,77.48267326732673,0.1123143564356435,3232,1.2649706457925636,1,LoZioBeppe,9626,508,1153,3819,0,0.0,1.0,0,1,74
102,102,42754744.0,27.01278363694471,0.2281879194630872,0.1025886864813039,1.007031000319591,0.2288271013103228,0.7516778523489933,88.09747523170341,0.2764461489293704,3129,1.2246575342465753,1,giuvannuzzo,4736,414,1196,166,2,0.0,1.0,0,1,62
103,103,43069058.0,26.09483960948396,0.0529986052998605,0.00836820083682,0.9037656903765692,0.5188284518828452,0.3054393305439331,69.7907949790795,0.5871687587168759,717,0.2806262230919765,1,poldo76,732,191,656,1,1,0.0,1.0,0,1,0
104,104,43870029.0,469.05500982318273,0.1001964636542239,0.0216110019646365,0.5992141453831041,0.1925343811394892,0.6719056974459725,103.36345776031436,0.3516699410609037,509,0.1992172211350293,1,annucciat,516,46,96,28,0,0.0,1.0,0,1,4
105,105,43964510.0,1.919701213818861,0.1157796451914099,0.1749144102085278,0.6688453159041394,0.3233737939620292,1.2047930283224402,85.76812947401183,0.4158107687519452,3213,1.2575342465753423,1,TianaKaiMiami,8635,1707,1376,3266,67,0.0,0.0,0,1,87
106,106,44042861.0,4.031217838765008,0.0,0.006861063464837,0.4638078902229846,0.1293310463121784,0.5897084048027444,68.38319039451115,0.2058319039451115,2915,1.1409001956947162,1,menvrillito,2935,184,302,1,5,0.0,1.0,0,1,60
107,107,44335261.0,27.439571150097464,0.0,0.0867446393762183,0.4161793372319688,0.3762183235867446,1.2758284600389864,99.55653021442497,0.47953216374269,1026,0.4015655577299413,1,paologiovine,1030,369,202,1,13,1.0,1.0,0,1,16
108,108,44451302.0,9.52807881773399,0.0,0.0704433497536945,0.9379310344827586,0.2852216748768473,1.1852216748768474,87.27536945812808,0.3832512315270936,2030,0.7945205479452054,1,Zambot_3,2035,209,168,216,2,0.0,1.0,0,1,32
109,109,45100798.0,2.8864363403710813,0.0,0.0073576455534229,0.3701215611004478,0.045745361484325,0.4529750479846449,78.73896353166987,0.0774152271273192,3126,1.223483365949119,1,Slargapel,3152,162,352,23,7,0.0,0.0,0,1,0
